,support,itemsets
29072,0.0002233369021616,"frozenset({3954, 46895})"
29073,0.0003462033037686,"frozenset({3954, 30483})"
29074,0.0002252032272493,"frozenset({3954, 5447})"
29075,0.0003617560128328,"frozenset({45057, 3954})"
29076,0.0002899024969563,"frozenset({3954, 4917})"
29101,0.0003745092342654,"frozenset({16793, 34237})"
29102,0.0002447996406702,"frozenset({3954, 34237})"
29103,0.000381663480435,"frozenset({34237, 21934})"
29107,0.0005822934273629,"frozenset({34237, 31711})"
29108,0.0005225710245564,"frozenset({46656, 34237})"
29109,0.0003726429091777,"frozenset({4602, 34237})"
29110,0.0003014115016638,"frozenset({43952, 34237})"
29111,0.0002603523497343,"frozenset({34237, 20110})"
29115,0.0003483806830376,"frozenset({35945, 34237})"
29117,0.0005695402059303,"frozenset({34120, 34237})"
29118,0.0004273884450836,"frozenset({16755, 34237})"
29119,0.0003141647230964,"frozenset({34237, 26599})"
29120,0.0002087173556413,"frozenset({27339, 34237})"
29122,0.000479334493358,"frozenset({34237, 49671})"
29124,0.0006015787866025,"frozenset({8514, 34237})"
29125,0.0002886582802312,"frozenset({11516, 34237})"
29126,0.0002771492755237,"frozenset({34963, 34237})"
29127,0.000241378044676,"frozenset({4796, 34237})"
29128,0.0002236479563429,"frozenset({33192, 34237})"
29129,0.0003188305358157,"frozenset({4917, 34237})"
29132,0.0005060851529484,"frozenset({39267, 34237})"
29134,0.0006118435745848,"frozenset({21612, 34237})"
29135,0.0003185194816344,"frozenset({43114, 34237})"
29136,0.0003399822201429,"frozenset({24834, 34237})"
29137,0.0002989230682135,"frozenset({27081, 34237})"
29138,0.0006544579974207,"frozenset({40698, 34237})"
29139,0.000316964210728,"frozenset({34237, 5447})"
29140,0.0002410669904948,"frozenset({34237, 15286})"
29142,0.0002659513249974,"frozenset({34352, 34237})"
29143,0.0002979899056697,"frozenset({34237, 5782})"
29144,0.0003350053532424,"frozenset({45057, 34237})"
29145,0.0003766866135344,"frozenset({39920, 34237})"
29146,0.000627396283649,"frozenset({27515, 34237})"
29147,0.0005558538219538,"frozenset({28979, 34237})"
29148,0.0004143241694697,"frozenset({34237, 37639})"
29149,0.000245732803214,"frozenset({30227, 34237})"
29150,0.0004709360304634,"frozenset({24180, 34237})"
29151,0.0002454217490327,"frozenset({25885, 34237})"
29152,0.0006009566782399,"frozenset({34237, 17790})"
29154,0.0005994014073335,"frozenset({34237, 44350})"
29155,0.0005098178031238,"frozenset({48668, 34237})"
29156,0.0003993935687681,"frozenset({34237, 39869})"
29157,0.0003776197760783,"frozenset({42257, 34237})"
29159,0.0004466738043232,"frozenset({10745, 34237})"
29161,0.0003424706535932,"frozenset({34237, 22031})"
29162,0.000289591442775,"frozenset({19674, 34237})"
29163,0.0003178973732718,"frozenset({8170, 34237})"
29164,0.0004040593814874,"frozenset({22821, 34237})"
29165,0.0002276916606996,"frozenset({34237, 46895})"
29166,0.0002245811188867,"frozenset({18461, 34237})"
29167,0.0002115168432728,"frozenset({40596, 34237})"
29168,0.000654769051602,"frozenset({34237, 27839})"
29169,0.0004193010363703,"frozenset({30483, 34237})"
29170,0.0002833703591493,"frozenset({34237, 33725})"
29171,0.0002970567431258,"frozenset({49224, 34237})"
29172,0.0002967456889445,"frozenset({41212, 34237})"
29173,0.000497997744235,"frozenset({34237, 41942})"
29174,0.0002342237985065,"frozenset({34237, 27151})"
29175,0.0006703217606662,"frozenset({46968, 34237})"
29176,0.000326917944529,"frozenset({31500, 34237})"
29177,0.0003626891753767,"frozenset({34237, 28198})"
29178,0.0003144757772777,"frozenset({34237, 44623})"
29179,0.0002388896112258,"frozenset({19656, 34237})"
29215,0.000222714793799,"frozenset({22955, 21899})"
29216,0.0007412421139988,"frozenset({24848, 22955})"
29217,0.0003735760717216,"frozenset({22955, 13172})"
29218,0.0002815040340616,"frozenset({22955, 21133})"
29219,0.0004616044050248,"frozenset({23539, 21899})"
29220,0.0002336016901439,"frozenset({23539, 26204})"
29221,0.0003592675793825,"frozenset({23539, 47198})"
29222,0.0002494654533894,"frozenset({24960, 23539})"
29223,0.0002258253356119,"frozenset({23539, 22931})"
29224,0.0005449669256089,"frozenset({24848, 23539})"
29225,0.0004174347112826,"frozenset({23539, 21133})"
29226,0.0003835298055227,"frozenset({23539, 47755})"
29227,0.0005661186099361,"frozenset({23539, 13172})"
29228,0.0003070104769269,"frozenset({23539, 47615})"
29229,0.0002569307537402,"frozenset({23539, 27839})"
29230,0.0002021852178343,"frozenset({40698, 23539})"
29231,0.0005138615074805,"frozenset({21899, 48093})"
29232,0.0002317353650562,"frozenset({46656, 48093})"
29233,0.0002127610599979,"frozenset({48093, 17790})"
29234,0.0004392085039724,"frozenset({26204, 48093})"
29235,0.000389439834967,"frozenset({13172, 48093})"
29236,0.0003045220434766,"frozenset({48093, 47198})"
29237,0.0002989230682135,"frozenset({22931, 48093})"
29238,0.0002706171377167,"frozenset({48093, 47615})"
29239,0.0002161826559921,"frozenset({27099, 48093})"
29240,0.0005384347878019,"frozenset({24848, 48093})"
29241,0.0002905246053189,"frozenset({48093, 21133})"
29242,0.0002653292166349,"frozenset({48093, 31711})"
29243,0.0002578639162841,"frozenset({48093, 44998})"
29244,0.0003141647230964,"frozenset({24960, 48093})"
29245,0.0003219410776285,"frozenset({47755, 48093})"
29251,0.0005347021376265,"frozenset({8170, 49671})"
29252,0.0005191494285623,"frozenset({8170, 30483})"
29253,0.0003172752649092,"frozenset({8170, 33725})"
29259,0.0005116841282115,"frozenset({8170, 26599})"
29266,0.0003014115016638,"frozenset({8170, 24180})"
29267,0.0003331390281547,"frozenset({5074, 8170})"
29270,0.0003272289987103,"frozenset({8170, 24834})"
29273,0.0003757534509906,"frozenset({8170, 34963})"
29275,0.0005875813484447,"frozenset({8170, 28979})"
29279,0.0002992341223948,"frozenset({8170, 31500})"
29284,0.0005051519904046,"frozenset({8170, 21934})"
29286,0.0004273884450836,"frozenset({8170, 4602})"
29291,0.0003555349292071,"frozenset({8170, 5447})"
29295,0.0005443448172463,"frozenset({46968, 8170})"
29298,0.0004737355180949,"frozenset({35945, 8170})"
29299,0.0003710876382713,"frozenset({8170, 5782})"
29301,0.000395971972774,"frozenset({43952, 8170})"
29302,0.000262218674822,"frozenset({33192, 8170})"
29304,0.0003390490575991,"frozenset({19656, 8170})"
29305,0.0004538280504928,"frozenset({49224, 8170})"
29306,0.0003437148703184,"frozenset({8170, 44623})"
29307,0.000204051542922,"frozenset({9072, 8170})"
29308,0.0004053035982125,"frozenset({27081, 8170})"
29309,0.0002152494934482,"frozenset({8170, 25885})"
29310,0.0005063962071297,"frozenset({8170, 21612})"
29311,0.000231424310875,"frozenset({8170, 35215})"
29425,0.0002261363897931,"frozenset({5873, 36076})"
29426,0.0005592754179479,"frozenset({24848, 36076})"
29427,0.0003026557183889,"frozenset({47755, 36076})"
29429,0.0002000078385653,"frozenset({36076, 37639})"
29430,0.0004616044050248,"frozenset({27960, 36076})"
29432,0.0002491543992081,"frozenset({22931, 36076})"
29434,0.0002485322908456,"frozenset({36076, 22821})"
29435,0.0002149384392669,"frozenset({10745, 36076})"
29436,0.0002149384392669,"frozenset({30385, 36076})"
29437,0.0003605117961077,"frozenset({21899, 36076})"
29438,0.000210583680729,"frozenset({40698, 36076})"
29439,0.0002286248232434,"frozenset({24960, 36076})"
29440,0.0002699950293541,"frozenset({36076, 27839})"
29441,0.0002634628915472,"frozenset({8273, 36076})"
29442,0.0002497765075707,"frozenset({36076, 44998})"
29443,0.0002877251176873,"frozenset({39267, 36076})"
29444,0.0002681287042664,"frozenset({36076, 26204})"
29445,0.0003150978856403,"frozenset({39920, 36076})"
29449,0.0002006299469279,"frozenset({26785, 9594})"
29450,0.0003533575499381,"frozenset({9594, 13172})"
29451,0.0002420001530386,"frozenset({9594, 21899})"
29452,0.0004460516959607,"frozenset({24848, 9594})"
29453,0.000481511872627,"frozenset({9594, 21133})"
29454,0.0002186710894423,"frozenset({9594, 27684})"
29455,0.0002488433450268,"frozenset({9594, 47198})"
29456,0.0002671955417226,"frozenset({33521, 21133})"
29457,0.0003178973732718,"frozenset({33521, 13172})"
29458,0.0002799487631552,"frozenset({15696, 24848})"
29461,0.0002071620847348,"frozenset({49064, 22031})"
29462,0.0003633112837392,"frozenset({49064, 27960})"
29463,0.0003381158950552,"frozenset({49064, 44998})"
29464,0.0003331390281547,"frozenset({49064, 22931})"
29465,0.0002967456889445,"frozenset({49064, 27839})"
29466,0.0002444885864889,"frozenset({49064, 42257})"
29467,0.00022053741453,"frozenset({49064, 39267})"
29468,0.0002768382213424,"frozenset({49064, 20991})"
29469,0.0006382831799939,"frozenset({49064, 21133})"
29470,0.0005826044815442,"frozenset({49064, 47198})"
29471,0.0002836814133306,"frozenset({49064, 40698})"
29472,0.000204051542922,"frozenset({49064, 27099})"
29473,0.0002021852178343,"frozenset({49064, 17790})"
29476,0.0002133831683605,"frozenset({49064, 28979})"
29477,0.0002108947349102,"frozenset({49064, 19053})"
29478,0.0002357790694129,"frozenset({49064, 16793})"
29479,0.0002298690399685,"frozenset({49064, 48668})"
29480,0.0002056068138284,"frozenset({49064, 25885})"
29481,0.0004112136276569,"frozenset({49064, 26204})"
29482,0.0002615965664595,"frozenset({49064, 27151})"
29483,0.0003238074027162,"frozenset({49064, 24960})"
29484,0.0002463549115766,"frozenset({49064, 8273})"
29485,0.0002080952472787,"frozenset({49064, 31711})"
29486,0.0002024962720156,"frozenset({49064, 21612})"
29487,0.0004059257065751,"frozenset({49064, 47615})"
29488,0.0002531981035648,"frozenset({49064, 30385})"
29489,0.0002143163309044,"frozenset({49064, 8514})"
29490,0.0002034294345594,"frozenset({49064, 43952})"
29491,0.0002774603297049,"frozenset({49064, 49671})"
29492,0.0002264474439744,"frozenset({49064, 4602})"
29493,0.0002447996406702,"frozenset({49064, 30483})"
29494,0.0002426222614012,"frozenset({49064, 5873})"
29498,0.0005617638513982,"frozenset({13172, 12405})"
29499,0.0003782418844408,"frozenset({21899, 12405})"
29500,0.0002192931978049,"frozenset({22931, 12405})"
29501,0.0004049925440312,"frozenset({24848, 12405})"
29502,0.0002460438573953,"frozenset({12405, 47615})"
29503,0.0003925503767799,"frozenset({12405, 21133})"
29504,0.0002979899056697,"frozenset({24960, 12405})"
29505,0.0002488433450268,"frozenset({47755, 12405})"
29506,0.0002077841930974,"frozenset({27960, 12405})"
29507,0.0002354680152317,"frozenset({26204, 12405})"
29508,0.0003928614309612,"frozenset({12405, 47198})"
29509,0.0002130721141792,"frozenset({12405, 27839})"
29510,0.0002021852178343,"frozenset({12405, 44998})"
29511,0.0004494732919548,"frozenset({29588, 13172})"
29512,0.000629573662918,"frozenset({24848, 29588})"
29513,0.0002755940046172,"frozenset({29588, 47198})"
29514,0.0002373343403194,"frozenset({21899, 29588})"
29515,0.0002388896112258,"frozenset({47755, 29588})"
29516,0.0005169720492933,"frozenset({29588, 21133})"
29517,0.0002703060835354,"frozenset({29588, 27839})"
29518,0.0002133831683605,"frozenset({16793, 29588})"
29519,0.0002021852178343,"frozenset({27960, 29588})"
29520,0.0002438664781263,"frozenset({45937, 13172})"
29522,0.0003595786335638,"frozenset({44, 27839})"
29523,0.0002942572554943,"frozenset({27099, 44})"
29524,0.0002650181624536,"frozenset({46968, 44})"
29525,0.0002581749704654,"frozenset({4602, 44})"
29526,0.000698627691163,"frozenset({13172, 44})"
29528,0.0003418485452306,"frozenset({34963, 44})"
29529,0.0002416890988573,"frozenset({28979, 44})"
29532,0.0006420158301693,"frozenset({21899, 44})"
29533,0.0003508691164879,"frozenset({40698, 44})"
29534,0.0003172752649092,"frozenset({27960, 44})"
29535,0.0002028073261969,"frozenset({44, 19053})"
29536,0.0002186710894423,"frozenset({39267, 44})"
29537,0.0002429333155825,"frozenset({30483, 44})"
29538,0.0003309616488857,"frozenset({44, 44998})"
29539,0.000308254693652,"frozenset({10745, 44})"
29540,0.0003129205063713,"frozenset({24960, 44})"
29541,0.0005882034568073,"frozenset({44, 47198})"
29542,0.0003891287807858,"frozenset({16793, 44})"
29543,0.0006728101941164,"frozenset({44, 26204})"
29544,0.0003122983980087,"frozenset({22931, 44})"
29545,0.0003530464957569,"frozenset({44, 44133})"
29546,0.0002575528621028,"frozenset({8514, 44})"
29547,0.0002267584981557,"frozenset({44, 31711})"
29548,0.0003648665546456,"frozenset({45057, 44})"
29549,0.0002267584981557,"frozenset({34352, 44})"
29550,0.0003185194816344,"frozenset({44, 17790})"
29551,0.0002475991283017,"frozenset({43952, 44})"
29552,0.0003032778267515,"frozenset({21612, 44})"
29553,0.0002945683096755,"frozenset({44, 44350})"
29554,0.0002192931978049,"frozenset({8273, 44})"
29555,0.000337804840874,"frozenset({44, 15286})"
29556,0.0002575528621028,"frozenset({42257, 44})"
29557,0.0002653292166349,"frozenset({44, 20110})"
29558,0.0002012520552905,"frozenset({5074, 44})"
29559,0.0002108947349102,"frozenset({29481, 44})"
29560,0.0002332906359627,"frozenset({24180, 44})"
29561,0.0002594191871905,"frozenset({34120, 44})"
29562,0.0002420001530386,"frozenset({28836, 44})"
29563,0.0002233369021616,"frozenset({5873, 44})"
29564,0.0002491543992081,"frozenset({44, 4917})"
29565,0.0002242700647054,"frozenset({44, 28198})"
29570,0.0003297174321606,"frozenset({13625, 49671})"
29571,0.000270928191898,"frozenset({13625, 16793})"
29572,0.0003561570375697,"frozenset({13625, 27099})"
29573,0.0002964346347632,"frozenset({13625, 37639})"
29574,0.0002485322908456,"frozenset({13625, 21934})"
29578,0.0005863371317196,"frozenset({13625, 47615})"
29579,0.0005051519904046,"frozenset({13625, 42257})"
29581,0.0004174347112826,"frozenset({13625, 26204})"
29582,0.0003154089398215,"frozenset({13625, 31711})"
29584,0.0002189821436236,"frozenset({13625, 25885})"
29586,0.0003922393225986,"frozenset({8273, 13625})"
29587,0.0003468254121312,"frozenset({46968, 13625})"
29588,0.0002681287042664,"frozenset({34120, 13625})"
29589,0.0002121389516354,"frozenset({13625, 43759})"
29590,0.0004827560893521,"frozenset({13625, 40698})"
29591,0.0003160310481841,"frozenset({13625, 19053})"
29592,0.0002930130387691,"frozenset({13625, 9835})"
29593,0.00026657343336,"frozenset({13625, 41942})"
29594,0.0002090284098225,"frozenset({13625, 22031})"
29595,0.0004700028679195,"frozenset({13625, 27839})"
29596,0.000435475853797,"frozenset({13625, 10745})"
29597,0.0004021930563997,"frozenset({24960, 13625})"
29598,0.0002696839751728,"frozenset({13625, 22821})"
29599,0.0003972161894991,"frozenset({13625, 22931})"
29600,0.0002594191871905,"frozenset({13625, 43114})"
29601,0.0002021852178343,"frozenset({34352, 13625})"
29602,0.0002398227737696,"frozenset({13625, 4602})"
29603,0.0002360901235942,"frozenset({13625, 35945})"
29605,0.0003094989103772,"frozenset({13625, 4917})"
29606,0.0002808819256991,"frozenset({13625, 21612})"
29607,0.000268750812629,"frozenset({13625, 18461})"
29608,0.0002793266547926,"frozenset({13625, 17790})"
29609,0.0002252032272493,"frozenset({13625, 30483})"
29610,0.0004087251942066,"frozenset({13625, 30385})"
29611,0.0002410669904948,"frozenset({13625, 39869})"
29612,0.0004849334686211,"frozenset({13625, 39267})"
29613,0.000289591442775,"frozenset({13625, 48668})"
29614,0.0002824371966055,"frozenset({13625, 44350})"
29615,0.0002883472260499,"frozenset({13625, 8514})"
29616,0.0002283137690621,"frozenset({13625, 33725})"
29617,0.0002286248232434,"frozenset({13625, 28979})"
29618,0.0002905246053189,"frozenset({13625, 45057})"
29619,0.0002357790694129,"frozenset({13625, 26599})"
29620,0.0003110541812836,"frozenset({39920, 13625})"
29621,0.0002780824380675,"frozenset({13625, 5873})"
29632,0.0004886661187965,"frozenset({11404, 13172})"
29633,0.0002037404887407,"frozenset({16793, 11404})"
29634,0.0006889850115432,"frozenset({24848, 11404})"
29635,0.0004270773909024,"frozenset({11404, 47615})"
29636,0.0004448074792355,"frozenset({21899, 11404})"
29637,0.0003119873438274,"frozenset({11404, 44998})"
29638,0.0002155605476295,"frozenset({8514, 11404})"
29639,0.0002118278974541,"frozenset({11404, 44350})"
29640,0.0002264474439744,"frozenset({34352, 11404})"
29641,0.0002777713838862,"frozenset({11404, 17790})"
29642,0.000201874163653,"frozenset({11404, 43780})"
29643,0.0003527354415756,"frozenset({47755, 11404})"
29644,0.0002118278974541,"frozenset({11404, 31711})"
29645,0.0005219489161939,"frozenset({24960, 11404})"
29646,0.0003648665546456,"frozenset({4602, 11404})"
29647,0.0002995451765761,"frozenset({34120, 11404})"
29648,0.0003801082095285,"frozenset({11404, 26204})"
29649,0.0002264474439744,"frozenset({27960, 11404})"
29650,0.0005322137041762,"frozenset({22931, 11404})"
29651,0.0003819745346162,"frozenset({11404, 21133})"
29652,0.0003748202884467,"frozenset({11404, 47198})"
29653,0.0002388896112258,"frozenset({11404, 33725})"
29654,0.000245732803214,"frozenset({11404, 27839})"
29655,0.0005608306888543,"frozenset({25748, 13172})"
29656,0.000204051542922,"frozenset({16793, 25748})"
29657,0.0006637896228592,"frozenset({24848, 25748})"
29658,0.0003788639928034,"frozenset({25748, 27839})"
29659,0.0002034294345594,"frozenset({25748, 22031})"
29660,0.0002295579857873,"frozenset({27960, 25748})"
29661,0.0002855477384183,"frozenset({47755, 25748})"
29662,0.0005748281270121,"frozenset({25748, 21133})"
29663,0.0003365606241488,"frozenset({21899, 25748})"
29664,0.0003657997171895,"frozenset({25748, 47198})"
29665,0.000224892173068,"frozenset({25748, 47615})"
29666,0.0003353164074237,"frozenset({13172, 33839})"
29667,0.0003860182389729,"frozenset({24848, 33839})"
29668,0.0002046736512846,"frozenset({33839, 27839})"
29669,0.000296123580582,"frozenset({21133, 33839})"
29670,0.0002367122319568,"frozenset({24848, 5743})"
29671,0.0002438664781263,"frozenset({5743, 47615})"
29672,0.0002230258479803,"frozenset({5743, 27839})"
29673,0.0002009410011092,"frozenset({24848, 32833})"
29674,0.0002245811188867,"frozenset({24848, 36515})"
29675,0.0004948872024222,"frozenset({21133, 4559})"
29676,0.0003387380034178,"frozenset({40698, 4559})"
